phecode,cases,controls,p_value,neg_log_p_value,standard_error,beta,conf_int_1,conf_int_2,odds_ratio,log10_odds_ratio,converged,phecode_sex_restriction,phecode_string,phecode_category
GE_983,77,10512,0.0929192736505985,1.031894193735878,0.234,0.3934865545381243,-0.066,0.852,1.4821393555499234,0.1708890393390303,True,Both,Genetic carrier status,Genetic
CV_440.13,161,10323,0.0007471766674829,3.1265766985306565,0.161,0.5436629685723641,0.228,0.86,1.7223040675827592,0.2361098272661187,True,Both,Phlebitis and thrombophlebitis,Cardiovascular
DE_660.2,101,10371,3.83555971689e-05,4.416171251213869,0.2,0.8248942960394484,0.432,1.218,2.2816395742425533,0.3582470409233999,True,Both,Bacterial infection of the skin,Dermatological
MB_290,2764,7051,6.756674558690597e-140,139.17026699875575,0.048,1.2018480709397423,1.108,1.295,3.326258407539848,0.521955985295198,True,Both,"Reaction to severe stress, and adjustment disorders",Mental
SS_840.12,67,10536,0.0811856394126595,1.0905207844952816,0.25,0.4361584809790039,-0.054,0.926,1.5467539063994615,0.1894212215244858,True,Both,Seafood allergy,Symptoms
NS_320,54,10565,0.7121431213420231,0.1474327162469172,0.305,-0.1124182193992902,-0.71,0.485,0.8936704290246557,-0.0488226123505008,True,Both,Meningitis,Neurological
MS_713.34,526,9575,2.808060086835977e-11,10.551593603414704,0.091,0.6082481540592526,0.429,0.787,1.837210068967083,0.2641588169357724,True,Both,Pain in wrist*,Muscloskeletal
MS_730.1,235,10370,1.6136319940305574e-09,8.79219550380547,0.133,0.8001538541791479,0.54,1.06,2.225883363607042,0.3475024035436231,True,Both,Segmental and somatic dysfunction,Muscloskeletal
RE_474,1416,8848,0.5846462329631923,0.233106844252483,0.068,0.0373474899854348,-0.097,0.171,1.0380536714284592,0.0162198088136113,True,Both,Chronic obstructive pulmonary disease [COPD],Respiratory
CV_401.1,4057,5882,4.54542899406e-05,4.342425122131182,0.051,0.2061830052547256,0.107,0.305,1.228978092865699,0.0895441414443565,True,Both,Essential hypertension,Cardiovascular
SO_374,511,9952,0.0017654834554617,2.7531363479028195,0.098,0.3070388914584942,0.115,0.499,1.359393835852866,0.1333452962901155,True,Both,Disorders of the retina,Sense organs
CA_102,118,10501,0.9819166787782556,0.0079253630094632,0.205,-0.0046527484348813,-0.407,0.398,0.9953580588314572,-0.0020206629709529,True,Both,Malignant neoplasm of the thoracic and respiratory organs,Neoplasms
EM_204,2479,7312,9.513958204054784e-11,10.021638760819023,0.052,0.3352898329706404,0.234,0.437,1.3983456131584655,0.1456145242974121,True,Both,Abnormal glucose,Endocrine/Metab
CA_109,73,10537,0.1870831468528023,0.7279653336036376,0.244,0.3213555516043418,-0.156,0.799,1.3789957979081937,0.1395629427907413,True,Both,"Malignant neoplasm of the eye, brain and other parts of central nervous system",Neoplasms
DE_680.3,120,10300,0.0019364410032001,2.7129957299585152,0.187,0.5805791797567262,0.213,0.948,1.787073167674314,0.2521423340762623,True,Both,Xerosis cutis*,Dermatological
GI_502,1655,8237,3.680742478987343e-22,21.434064566651973,0.056,0.5405004242329283,0.431,0.65,1.7168658085034183,0.2347363517107274,True,Both,Diseases of teeth and supporting structures,Gastrointestinal
RE_499.4,143,10201,0.0006261100543205,3.203349322087917,0.17,0.5825770230488225,0.249,0.916,1.79064702863319,0.2530099863937272,True,Both,Throat pain,Respiratory
SS_840.613,175,10371,0.1382020223660052,0.8594856017087803,0.16,0.2369160087955771,-0.076,0.55,1.2673346683397375,0.1028913152944614,True,Both,Allergy to sulfonamides,Symptoms
EM_209,186,10356,4.545192368335386e-07,6.3424477312014025,0.149,0.7498371257800784,0.459,1.041,2.116655239964771,0.3256501260524826,True,Both,Disorders of the pituitary gland and its hypothalamic control,Endocrine/Metab
SS_805,1153,8361,7.326289061980152e-15,14.135115950052269,0.065,0.5053664402976699,0.378,0.633,1.6575928179905512,0.2194778563603671,True,Both,Fever,Symptoms
MS_701.12,88,10514,0.4595632104344251,0.337654745311929,0.244,-0.1803983487415044,-0.658,0.298,0.8349375488359982,-0.0783460074028938,True,Both,Chronic osteomyelitis,Muscloskeletal
MB_284.1,1251,8790,2.2861538451744465e-30,29.640894547404358,0.062,0.7152895840896065,0.593,0.838,2.044778731917868,0.3106463193329882,True,Both,Suicidal ideations,Mental
CV_416.4,316,10047,0.0003292982280227,3.4824106062513307,0.121,0.4341482150415506,0.197,0.671,1.5436476429616728,0.1885481741206918,True,Both,Heart block,Cardiovascular
NS_330.11,121,10444,0.0160716297066794,1.7939400823697145,0.187,0.4490292677694914,0.083,0.815,1.5667905129919752,0.1950109332053478,True,Both,Generalized epilepsy,Neurological
ID_089.1,2190,7132,4.365801060532382e-13,12.359936057972156,0.052,0.3767721679035694,0.275,0.479,1.457572189811211,0.1636300734552456,True,Both,Bacterial infections,Infections
CV_438.11,53,10565,0.7675208246844104,0.114909832237965,0.3,0.0885423576198817,-0.498,0.676,1.092580530741168,0.0384534573290189,True,Both,Abdominal aortic aneurysm,Cardiovascular
MS_718.1,1738,8333,1.3538131454244968e-41,40.868441273251314,0.057,0.7725835525114577,0.661,0.885,2.165353337468388,0.3355287736649373,True,Both,Radiculopathy,Muscloskeletal
CM_763.3,90,10503,0.6676994959338658,0.1754189516281666,0.227,0.0973688224463272,-0.347,0.542,1.1022668394117665,0.0422867422978573,True,Both,Congenital malformations of cardiac chambers and connections,Congenital
MB_299,858,9130,8.92351341966956e-52,51.04946411890297,0.072,1.096336962816295,0.954,1.238,2.9931817822196987,0.4761330932576874,True,Both,"Mental disorder, not otherwise specified",Mental
NS_324.3,675,9389,3.991083160353513e-20,19.398909222928488,0.082,0.7501571079181134,0.59,0.91,2.1173326402061465,0.3257890925293388,True,Both,Abnormal involuntary movements,Neurological
CV_401.7,107,10447,0.9783761675836452,0.0094941348893653,0.212,-0.005756504614258,-0.422,0.411,0.9942600323115828,-0.0025000181890228,True,Both,Hypertensive crisis*,Cardiovascular
PP_927,365,5284,0.081645031564703,1.0880702387250625,0.116,0.2024207828133896,-0.025,0.43,1.2243630906807188,0.0879102289983916,True,Female,Drugs and alcohol during pregnancy,Pregnancy
GI_557,1293,8713,1.0765172534581152e-10,9.96797900530022,0.063,0.403660087634781,0.281,0.526,1.4972949113945364,0.1753073486243684,True,Both,Gastrointestinal hemorrhage,Gastrointestinal
MS_701.11,128,10470,0.8378739821307465,0.076821295189169,0.197,-0.0402342799432792,-0.426,0.345,0.9605643718224254,-0.0174735257627168,True,Both,Acute/subacute osteomyelitis,Muscloskeletal
MB_288.4,300,10144,2.9272539186818477e-14,13.53353960394153,0.118,0.8936991897008695,0.663,1.124,2.444154339541972,0.3881286265684951,True,Both,Phobic disorders,Mental
NS_348,297,10190,9.948479736774837e-09,8.002243280296902,0.12,0.6874149376966042,0.452,0.922,1.9885683101869256,0.2985405142195028,True,Both,Other diseases of spinal cord,Neurological
BI_172,59,10489,0.0046243929071063,2.3349452736059177,0.262,0.7412983755368477,0.228,1.254,2.098658593300105,0.3219417939394974,True,Both,Other disorders of white blood cells,Blood/Immune
MS_713.32,538,9498,2.8129507912480054e-18,17.55083786516021,0.09,0.784676550881415,0.608,0.961,2.191697923312367,0.3407806961266747,True,Both,Pain in elbow,Muscloskeletal
GU_612.8,167,5503,0.008936313905013,2.048841584205273,0.163,0.4250447203580173,0.106,0.744,1.5296588250241103,0.1845945766135976,True,Female,Other specified disorders of breast,Genitourinary
SO_369.1,57,10557,0.0205054000308549,1.6881317538333,0.268,0.6213939245112322,0.096,1.147,1.8615210540202447,0.269867952503434,True,Both,Corneal scars and opacities,Sense organs
ID_016,118,10403,0.0003748474257907,3.4261454672607123,0.187,0.666149580712539,0.299,1.033,1.9467271554852976,0.2893050870256206,True,Both,Chlamydia,Infections
DE_666,301,9995,8.533996065077693e-11,10.06884756172459,0.118,0.7669943588293925,0.535,0.999,2.1532845171804493,0.3331014176905278,True,Both,Urticaria,Dermatological
GI_513,413,9938,6.56913369017e-05,4.1824918996005085,0.104,0.4155680695150428,0.212,0.62,1.515231252936554,0.18047891944557,True,Both,Peptic ulcer,Gastrointestinal
EM_256.3,747,9329,0.4750101251629499,0.3232971329950672,0.084,-0.059935802377654,-0.224,0.105,0.9418249945688196,-0.0260297882410589,True,Both,Mixed disorder of acid-base balance,Endocrine/Metab
ID_003,148,10255,0.0331928452602596,1.4789555186709955,0.199,-0.4238891170909737,-0.814,-0.034,0.6544964503558468,-0.1840927044914512,True,Both,Escherichia coli,Infections
MB_280.2,2053,8032,3.60666145099982e-14,13.442894621990783,0.052,0.394867117471122,0.293,0.497,1.484186955300672,0.1714886102027513,True,Both,Opioid use disorders,Mental
GU_629,116,5678,0.0399096324901884,1.3989222714196374,0.192,0.3945728550285091,0.018,0.771,1.4837502790737689,0.1713608136476932,True,Female,Female infertility,Genitourinary
CA_108,87,10540,0.6272376037457084,0.2025679129994558,0.232,0.1125480233906636,-0.342,0.567,1.119125999847404,0.0488789855076833,True,Both,Malignant neoplasm of the urinary tract,Neoplasms
CV_413.21,79,10554,0.1381142810815824,0.8597614128459823,0.238,0.3523700638488846,-0.113,0.818,1.4224348180348705,0.1530323743174671,True,Both,Aortic stenosis,Cardiovascular
BI_174.2,180,10291,0.0219797785141821,1.6579766881888327,0.155,0.3560341000330591,0.051,0.661,1.4276562305584657,0.1546236450137479,True,Both,Splenomegaly,Blood/Immune
MS_714.6,282,10140,4.914511861242643e-06,5.308519612419176,0.125,0.5709858571693375,0.326,0.816,1.7700111697682153,0.2479760070134415,True,Both,Spondylolisthesis,Muscloskeletal
RE_468.5,51,10578,0.1439402239644531,0.8418178259055045,0.288,0.420710104948925,-0.144,0.985,1.5230426918660218,0.182712077060256,True,Both,Pneumonia due to fungus,Respiratory
CM_766,113,10461,6.145768863202134e-06,5.211423777194428,0.19,0.8581673229260829,0.486,1.23,2.3588337494373164,0.3726973328964838,True,Both,Congenital deformities of feet,Congenital
RE_465.11,239,10022,1.82492704378e-05,4.738754492913571,0.133,0.5709898568217989,0.31,0.832,1.770018249211905,0.2479777440404351,True,Both,Streptococcal tonsillitis/pharyngitis,Respiratory
SS_829.2,59,10540,0.1368624508618947,0.8637156871493934,0.268,0.3990112920050233,-0.127,0.925,1.4903504475571263,0.1732884023348687,True,Both,Abnormal level of blood mineral*,Symptoms
CV_443,99,10452,0.2446826162278962,0.6113968845283944,0.213,0.2482116580521315,-0.17,0.666,1.281731192213325,0.1077969534360975,True,Both,Other disorders of arteries and arterioles,Cardiovascular
GU_627.1,142,5652,0.0056809705492644,2.245577462144164,0.18,0.4970149029597962,0.145,0.849,1.643807016127393,0.2158508297791196,True,Female,Postmenopausal bleeding,Genitourinary
SO_375.1,162,10440,0.0453784012857114,1.343150808694011,0.168,0.3357620462053481,0.007,0.665,1.3990060863935232,0.1458196038995274,True,Both,Glaucoma,Sense organs
MB_287.5,146,10396,3.320323444926065e-06,5.478819608011476,0.168,0.780938339042506,0.452,1.11,2.1835201867670406,0.3391572113528512,True,Both,Drug-induced psychotic disorder,Mental
RE_469.2,186,10328,0.2568070862697267,0.5903929966258521,0.158,0.178771671421973,-0.13,0.488,1.1957476896263408,0.0776395504191841,True,Both,Chronic bronchitis,Respiratory
SO_390.4,397,9846,5.183013927542896e-06,5.285417624143896,0.106,0.4840081526584791,0.276,0.692,1.622564873815615,0.2102020698957641,True,Both,Impacted cerumen,Sense organs
CV_416.213,83,10528,0.3104361739532557,0.5080276777716779,0.258,-0.2614905245287294,-0.767,0.244,0.7699031705851525,-0.1135638918728141,True,Both,Chronic atrial fibrillation*,Cardiovascular
PP_930,86,5665,0.7731323664508271,0.1117461450236296,0.237,-0.0684106745168115,-0.534,0.397,0.9338768753810444,-0.0297103784459306,True,Female,Maternal care for abnormality of pelvic organs,Pregnancy
MS_714.3,281,10163,2.4948201416565484e-08,7.602960758377927,0.122,0.680211724857881,0.441,0.919,1.9742956954578197,0.2954121986316707,True,Both,Scoliosis,Muscloskeletal
NS_333.14,61,10531,0.0349110581883526,1.457036987095378,0.261,0.5496760689865221,0.039,1.06,1.7326916543871331,0.2387212835951177,True,Both,Idiopathic sleep related nonobstructive alveolar hypoventilation,Neurological
NS_329.1,442,9923,1.3837782730471789e-27,26.858933492615165,0.1,1.084718678284026,0.889,1.28,2.958607381148238,0.4710873363961412,True,Both,Memory loss,Neurological
MS_723.3,60,10522,0.1504299103681361,0.8226658032633982,0.267,0.3839446348704555,-0.139,0.907,1.4680641598695303,0.1667450362805976,True,Both,Medial epicondylitis (Golfer's elbow),Muscloskeletal
GU_620,120,5546,0.599868250352604,0.2219441236627483,0.205,-0.1073982884315401,-0.509,0.294,0.8981678718680656,-0.0466424840316717,True,Female,Noninflammatory disorders of vulva and perineum,Genitourinary
GU_608,242,4331,7.11415365533e-05,4.147876758921922,0.136,0.5384385481725915,0.273,0.804,1.7133294909711236,0.2338408903153547,True,Male,Other disorders of male genital organs,Genitourinary
MS_721.5,481,9805,1.4247160520151114e-09,8.84627168255428,0.097,0.5889939588496212,0.398,0.78,1.802174441436382,0.2557968262027414,True,Both,Bursitis,Muscloskeletal
ID_006,103,10462,0.0451640632130171,1.3452069934164297,0.203,0.4058281691044043,0.009,0.803,1.5005446903662902,0.1762489344429425,True,Both,Neisseria,Infections
CM_761.13,56,10561,0.7986431674725791,0.0976472194503816,0.298,-0.075897545277848,-0.659,0.507,0.9269111681208584,-0.0329618851041715,True,Both,Cystic kidney disease,Congenital
GU_580.5,79,10515,0.4776528984200537,0.3208875825910699,0.256,-0.181548164243203,-0.683,0.32,0.8339780764132368,-0.0788453659304883,True,Both,Morphologic lesions in glomerular diseases,Genitourinary
SO_374.42,155,10445,0.5638365539256609,0.2488467719309009,0.181,-0.1047410825273204,-0.46,0.251,0.9005576625169435,-0.0454884741701883,True,Both,Diabetic retinopathy,Sense organs
MB_280.31,1007,8967,1.113885309035159e-21,20.95315952389962,0.069,0.6563043401503158,0.522,0.791,1.927655196394685,0.285029353376437,True,Both,Cannabis abuse or dependance,Mental
MS_723.52,88,10514,0.0004871551747062,3.3123326798852992,0.215,0.7494377991158003,0.328,1.171,2.1158101718287186,0.3254767006857098,True,Both,Posterior tibial tendinitis,Muscloskeletal
EM_230,1136,8798,0.0084541663346006,2.072929211736647,0.068,0.1787807653334329,0.046,0.312,1.1957585636994026,0.0776434998547501,True,Both,Malnutrition and underweight,Endocrine/Metab
DE_679.4,531,9482,1.3156237148893033e-07,6.880868306706001,0.092,0.4874820249889981,0.306,0.669,1.6282112587671802,0.211710753479745,True,Both,Pruritus,Dermatological
GI_546,600,9528,0.2659924628970724,0.5751306692658751,0.091,0.1009855318838035,-0.077,0.279,1.106260636140211,0.0438574592492007,True,Both,Other disorders of liver,Gastrointestinal
CV_410.2,139,10432,0.5787738420019665,0.2374911052843695,0.19,-0.1055206233295445,-0.478,0.267,0.8998559146303479,-0.0458270244390127,True,Both,Endocarditis,Cardiovascular
RE_466.1,148,10264,3.25105851983e-05,4.487975213027844,0.167,0.6929863980927466,0.366,1.02,1.999678460915219,0.30096016872569,True,Both,Acute tonsillitis and adenoiditis,Respiratory
GU_592.12,58,10562,0.0015641841879573,2.805712108626758,0.264,0.8346791926375938,0.317,1.352,2.304074765561356,0.3624965675219683,True,Both,Chronic cystitis,Genitourinary
SO_396.8,562,9780,2.4042595742540478e-17,16.61901864582884,0.094,0.7934299146154409,0.61,0.977,2.2109668634167448,0.3445822336944542,True,Both,Bilateral hearing loss,Sense organs
PP_932.4,109,5597,0.0038228352239738,2.417614421013442,0.197,0.56953450408967,0.184,0.955,1.7674441219029469,0.2473456923796486,True,Female,"Decreased fetal movements, affecting management of mother",Pregnancy
GU_594.4,968,8881,2.213884580992898e-20,19.65484502444397,0.071,0.6556948031195009,0.517,0.795,1.9264805771931577,0.2847646348074383,True,Both,Frequency of urination and polyuria,Genitourinary
GU_617,108,5612,0.4322389722872936,0.3642760780676206,0.205,0.1608939430990418,-0.241,0.562,1.1745603919727108,0.0698753516595696,True,Female,Noninflammatory disorders of cervix,Genitourinary
EM_202.1,289,10277,0.4816864685655849,0.3172355536229552,0.132,-0.0931008646947495,-0.352,0.166,0.911101597676818,-0.040433191797351,True,Both,Type 1 diabetes,Endocrine/Metab
SS_808,1056,8848,7.859524794374945e-16,15.104603711647576,0.067,0.541184722217678,0.41,0.673,1.7180410583809635,0.2350335385494817,True,Both,Syncope and collapse,Symptoms
BI_180,291,10169,0.0017819536424663,2.749103598325475,0.123,0.3844247576707796,0.143,0.626,1.468769180179642,0.1669535509634143,True,Both,Other disorders involving the immune mechanism,Blood/Immune
GU_614.54,60,5706,0.8885950956870694,0.0512960880363148,0.283,-0.039674841113892,-0.595,0.515,0.9611018991729654,-0.0172305645661515,True,Female,Abscess or ulceration of vulva,Genitourinary
SO_362.6,105,10541,0.973596043403939,0.0116211997033488,0.218,-0.0072085491510869,-0.434,0.42,0.9928173701218328,-0.0031306331188453,True,Both,Dermatochalasis of eyelid,Sense organs
GI_520.2,523,9657,0.0008897937035058,3.0507106717980554,0.095,0.3165918897046506,0.13,0.503,1.3724423497643063,0.1374941107140527,True,Both,Diaphragmatic hernia,Gastrointestinal
DE_660.4,113,10374,0.0218676158180685,1.6601985646304214,0.193,0.4436241339056208,0.064,0.823,1.558344646614283,0.1926635133943204,True,Both,Carbuncle and furuncle,Dermatological
GI_502.11,766,9364,3.1480252449931363e-19,18.50196179355654,0.076,0.6843412635365869,0.535,0.834,1.98246548301226,0.2972056344926387,True,Both,Dental caries,Gastrointestinal
GI_550.2,175,10293,0.1642304146300016,0.7845464106587672,0.16,0.2229424345382755,-0.091,0.537,1.249748629308361,0.09682266910205,True,Both,Cholecystitis,Gastrointestinal
GU_599,484,9689,9.263289440693323e-08,7.033234765773509,0.096,0.5104916756446142,0.323,0.698,1.6661101793884847,0.2217037177900006,True,Both,Other symptoms/disorders or the urinary system,Genitourinary
EM_214.1,80,5691,0.0114849008654332,1.939872749165612,0.228,0.5770862263175817,0.13,1.025,1.7808418934182078,0.2506253636720968,True,Female,Ovarian failure,Endocrine/Metab
EM_209.1,96,10478,1.68767040467e-05,4.772712365415266,0.206,0.8843757184265119,0.482,1.287,2.421472239030664,0.384079494441858,True,Both,Pituitary hyperfunction,Endocrine/Metab
SO_388,212,10241,0.1777738423973317,0.7501321406561263,0.147,0.197948870109382,-0.09,0.486,1.218900070001098,0.0859681019874881,True,Both,Blindness and low vision,Sense organs
DE_664,367,10110,0.0003811912797407,3.418857042985987,0.11,0.3914431421625955,0.175,0.607,1.479113825903662,0.1700015966200853,True,Both,Papulosquamous disorders,Dermatological
GI_504.3,207,10207,1.0729206614624864e-08,7.969432391326659,0.141,0.8080393784664552,0.531,1.085,2.243505007570624,0.3509270432285148,True,Both,Periodontitis,Gastrointestinal
GE_962,64,10537,0.1862047863544946,0.7300091597637571,0.259,0.3428181659765799,-0.165,0.851,1.4089125503954845,0.1488840377798217,True,Both,Disorders of amino-acid transport and metabolism,Genetic
SO_387.2,570,9784,1.517278066952199e-18,17.818934820085826,0.087,0.7675980842059474,0.596,0.939,2.154584902184629,0.3333636122901506,True,Both,Myopia,Sense organs
RE_468.4,156,10286,0.0082773948505961,2.0821063274706,0.165,0.4364492307865507,0.112,0.76,1.5472036901841753,0.1895474925615178,True,Both,Personal history of pneumonia (recurrent),Respiratory
CV_419,127,10489,0.0816964963041844,1.087796568539647,0.214,-0.3721877613657975,-0.791,0.047,0.6892248205807284,-0.1616390909930901,True,Both,Presence of cardiac device,Cardiovascular
EM_256.71,1007,8696,0.0011750084684917,2.9299590033446137,0.07,0.2280900100227976,0.09,0.366,1.2561983907895533,0.0990582327301583,True,Both,Dehydration,Endocrine/Metab
PP_927.2,245,5431,0.2212611080716754,0.6550949170001433,0.139,0.1704608504608373,-0.103,0.444,1.1858512254960545,0.074030206735677,True,Female,Tobacco use during pregnancy,Pregnancy
BI_160,1296,8816,4.899646229371025e-09,8.309835276334459,0.063,0.370098027978061,0.246,0.494,1.4478765401165878,0.1607315313141472,True,Both,Deficiency anemias,Blood/Immune
NS_326.1,125,10505,0.2370250417094209,0.6252057683287089,0.206,-0.2438963150367208,-0.648,0.16,0.7835688743610663,-0.1059228237769849,True,Both,Multiple sclerosis,Neurological
CV_416.12,128,10405,0.1821041404813413,0.7396801795880771,0.187,0.2496986617911594,-0.117,0.616,1.2836385490604971,0.1084427509545268,True,Both,Ventricular tachycardia,Cardiovascular
CA_139.5,224,10219,0.0067170539351894,2.1728211644806548,0.141,0.3808811939643102,0.105,0.656,1.463573713689377,0.165414600799422,True,Both,Lipoma,Neoplasms
GE_965,68,10538,0.0230238577231742,1.6378219071388471,0.246,0.5599453573235291,0.077,1.043,1.7505768414786116,0.2431811788529533,True,Both,Inborn error of lipid metabolism,Genetic
EM_200.31,72,10558,0.1345610223088695,0.8710807220410035,0.285,-0.4258474801703736,-0.984,0.132,0.6532159629107819,-0.1849432107703977,True,Both,Graves' disease [Toxic diffuse goiter],Endocrine/Metab
GI_523,653,9420,0.1850910991501843,0.7326144655415526,0.093,0.1226695057459584,-0.059,0.304,1.130510731898824,0.0532746894432689,True,Both,Diverticular disease [Bowel diverticulosis],Gastrointestinal
EM_239.3,931,9438,6.596615866748086e-08,7.180678804961362,0.075,0.4073600921881449,0.26,0.555,1.5028451710454798,0.1769142401849112,True,Both,Mixed hyperlipidemia,Endocrine/Metab
NS_356,262,10135,0.005951612238809,2.225365371822281,0.13,0.3588992070079732,0.103,0.615,1.4317524836819928,0.1558679451630156,True,Both,Speech disturbance,Neurological
GE_961,70,10550,0.0226784476884997,1.6443866756782026,0.243,0.5534309900859483,0.077,1.029,1.7392100051266015,0.2403520251085806,True,Both,Genetic syndromes associated with neoplasms,Genetic
MS_724,2788,6408,2.405739904253361e-38,37.61875132805749,0.05,0.6525837595650751,0.554,0.751,1.920496525360129,0.2834135257587905,True,Both,Other symptoms and disorders of the soft tissue,Muscloskeletal
SO_390.1,431,9814,1.76735334496e-05,4.75267661380501,0.101,0.4352963321302722,0.237,0.634,1.5454209489862032,0.1890467950369023,True,Both,Otitis externa,Sense organs
MS_710.4,455,9953,1.1737986580064566e-18,17.930406391347173,0.097,0.8575211235719287,0.667,1.048,2.357309964979164,0.3724166920827652,True,Both,Acquired deformities of the ankle and foot,Muscloskeletal
PP_900.1,111,5640,0.8722022116637116,0.0593828164104392,0.206,0.0330939278645556,-0.37,0.436,1.0336476229957303,0.0143725102560808,True,Female,Spontaneous abortion,Pregnancy
BI_176,166,10342,0.4904420816883349,0.3094122728678141,0.168,0.1155460453358353,-0.213,0.444,1.1224861986123509,0.0501810098950962,True,Both,Other diseases of blood and blood-forming organs,Blood/Immune
CA_122.2,71,10559,0.649096229452168,0.187690913643292,0.255,0.11588933169258,-0.383,0.615,1.122871598957524,0.0503300972655431,True,Both,Non-Hodgkin lymphoma,Neoplasms
MS_700.1,166,10448,0.0159977757168729,1.7959403961590523,0.161,0.3881843114214215,0.072,0.704,1.4743014898513516,0.1685863044117368,True,Both,Lupus,Muscloskeletal
MS_714.31,129,10422,3.712907815741749e-06,5.430285833324789,0.178,0.8216891685800478,0.474,1.17,2.274338335541389,0.3568550717539856,True,Both,Idiopathic scoliosis,Muscloskeletal
MB_286,6413,3573,2.4423063284880334e-186,185.6121998651952,0.058,1.697149343156598,1.583,1.811,5.458365266332757,0.7370625946986389,True,Both,Mood [affective] disorders,Mental
ID_011,63,10502,0.2676416189512589,0.5724463517582632,0.297,-0.3289254401283524,-0.911,0.253,0.7196966752383964,-0.1428505036053418,True,Both,Klebsiella,Infections
DE_672.1,85,10392,0.0203668407649186,1.6910763320587627,0.222,0.5145301534202364,0.08,0.949,1.672852333175481,0.2234576064032422,True,Both,Acute skin changes due to ultraviolet radiation,Dermatological
MS_723.6,171,10335,0.0094279057372588,2.025584768319223,0.16,0.4141088120721419,0.101,0.727,1.5130217529597152,0.1798451719904419,True,Both,Impingement syndrome of shoulder*,Muscloskeletal
GE_971,50,10589,0.1491441771685271,0.8263936975345151,0.29,0.4178608442859648,-0.15,0.986,1.518709322616976,0.1814746588768285,True,Both,Genetic coagulation defects,Genetic
MS_721.1,679,9499,4.587561263181825e-19,18.338418123048484,0.083,0.7376300644333034,0.576,0.9,2.09097416373603,0.3203486666693237,True,Both,Synovitis and tenosynovitis,Muscloskeletal
EM_256.1,74,10416,0.3418751926100085,0.466132411644058,0.245,0.2324494237144063,-0.247,0.712,1.2616866333217902,0.1009515020407575,True,Both,Hyperosmolality and/or hypernatremia,Endocrine/Metab
NS_335,119,10427,0.0001358808679019,3.8668416878557856,0.185,0.7071185099646147,0.344,1.07,2.028138769097485,0.3070976669292817,True,Both,Nerve root and plexus disorders,Neurological
SO_369,152,10391,2.96444980902e-05,4.528055898278904,0.165,0.6883489202943612,0.365,1.011,1.9904264659906077,0.2989461377079024,True,Both,Disorders of the cornea,Sense organs
DE_676,348,9882,1.0286017407239404e-08,7.987752745048798,0.111,0.6369379813428753,0.419,0.855,1.8906827010649023,0.276618650611807,True,Both,Hypertrophic conditions of skin,Dermatological
NS_343.3,64,10561,0.0007679123807557,3.11468833039179,0.251,0.8445082618668225,0.352,1.337,2.3268333405194475,0.3667652780504673,True,Both,Complex regional pain syndrome,Neurological
ID_056.2,168,10372,0.0144743361338051,1.8394013460832068,0.16,0.3911408932608786,0.078,0.705,1.478666832929239,0.1698703315899083,True,Both,Anogenital (venereal) warts,Infections
EM_247.51,179,10239,0.0374320975599627,1.4267558359047237,0.156,0.3246954754333088,0.019,0.631,1.3836092388156709,0.1410134532796389,True,Both,Hypocalcemia,Endocrine/Metab
CA_148,149,10441,2.66284296099e-05,4.574654444971029,0.167,0.7021010609869295,0.375,1.03,2.017988172648684,0.304918616525042,True,Both,"Benign neoplasm of the eye, brain and other parts of central nervous system",Neoplasms
GI_554,515,9913,0.3726683063640611,0.4286775403196234,0.097,0.0867335775518799,-0.104,0.277,1.0906060790672083,0.0376679141265092,True,Both,Diseases of the pancreas,Gastrointestinal
DE_680.1,250,10188,0.0004108569638883,3.3863093474815527,0.133,0.4687922256083653,0.209,0.729,1.5980629277053071,0.2035938767408573,True,Both,Corns and callosities,Dermatological
NS_336.51,68,10542,0.1474804617246073,0.8312655113958964,0.251,0.363653340425253,-0.128,0.856,1.4385754317617787,0.1579326390723721,True,Both,Lesion of sciatic nerve,Neurological
PP_941,151,5516,0.1014443442055903,0.9937721610384592,0.173,0.2827254116261587,-0.056,0.621,1.32674080419533,0.1227860861630661,True,Female,Abnormal forces of labor,Pregnancy
GU_623,209,5555,8.202005533569803e-07,6.086079942047069,0.143,0.707514873362162,0.426,0.989,2.028942808406052,0.307269805365665,True,Female,Pelvic organ prolapse and fistulas,Genitourinary
CM_769,61,10518,0.1144143517623008,0.941519495645794,0.263,0.4155405789776945,-0.1,0.931,1.5151895989877513,0.1804669804568951,True,Both,Congenital malformations of spine,Congenital
ID_059.1,636,9335,9.152761519174568e-11,10.038447853300095,0.084,0.5443479997554107,0.38,0.709,1.7234843037788865,0.2364073325288475,True,Both,Sars-CoV-2*,Infections
CV_413.22,91,10506,0.4862088828617195,0.3131771110159493,0.225,0.1565461812181396,-0.284,0.597,1.1694647683795758,0.0679871426660645,True,Both,Aortic insufficiency,Cardiovascular
RE_464.1,62,10393,0.1375341242257441,0.8615895336572594,0.262,0.3887209964359382,-0.124,0.902,1.4750929377279451,0.1688193837520616,True,Both,Acute nasopharyngitis,Respiratory
SO_387.1,238,10262,9.73662618967097e-07,6.0115915031866205,0.134,0.6558516388239686,0.393,0.918,1.9267827418261072,0.284832747688454,True,Both,Hypermetropia,Sense organs
DE_672.21,267,10203,7.8835016477e-05,4.103280837270973,0.137,0.542716620235185,0.273,0.812,1.7206749389754437,0.2356988334053235,True,Both,Actinic keratosis,Dermatological
